#  an         x(")        x_er(")     y(")        y_er(")    UT1-TAI(s)  UT1_er(s)     dX(")       dX_er(")    dY(")       dY_er(")
   2018.25    0.030964    0.000071    0.395893    0.000050 -36.8658882   0.0000280    0.000012    0.000073   -0.000131    0.000075
   2018.30    0.051534    0.000069    0.425247    0.000049 -36.8844726   0.0000300   -0.000063    0.000095   -0.000043    0.000103
   2018.35    0.076828    0.000068    0.442865    0.000049 -36.9047659   0.0000268   -0.000086    0.000061   -0.000105    0.000060
   2018.40    0.106799    0.000069    0.447565    0.000050 -36.9187456   0.0000150   -0.000191    0.000066   -0.000103    0.000067
   2018.45    0.131123    0.000069    0.444219    0.000050 -36.9302556   0.0000183   -0.000189    0.000060   -0.000073    0.000061
   2018.50    0.165166    0.000069    0.428592    0.000051 -36.9298746   0.0000200   -0.000140    0.000098   -0.000011    0.000105
   2018.55    0.191185    0.000070    0.415543    0.000050 -36.9291290   0.0000170   -0.000146    0.000046    0.000097    0.000044
   2018.60    0.201132    0.000069    0.397636    0.000050 -36.9321774   0.0000485   -0.000212    0.000251    0.000006    0.000283
   2018.65    0.209763    0.000070    0.374683    0.000050 -36.9355780   0.0000460   -0.000067    0.000202    0.000142    0.000229
   2018.70    0.212996    0.000071    0.355260    0.000050 -36.9409787   0.0000201   -0.000091    0.000098    0.000283    0.000099
   2018.75    0.210119    0.000070    0.330947    0.000050 -36.9520634   0.0000929    0.000143    0.000482    0.000300    0.000496
   2018.80    0.198460    0.000069    0.309571    0.000049 -36.9686879   0.0000486    0.000231    0.000358    0.000308    0.000344
   2018.85    0.179260    0.000071    0.290153    0.000050 -36.9864927   0.0000228    0.000417    0.000085    0.000232    0.000084
   2018.90    0.158521    0.000070    0.276520    0.000051 -37.0059226   0.0000210    0.000243    0.000066    0.000156    0.000066
   2018.95    0.124247    0.000069    0.269460    0.000050 -37.0221300   0.0000200    0.000362    0.000074    0.000095    0.000078
   2019.00    0.086692    0.000070    0.270019    0.000049 -37.0346295   0.0000254    0.000341    0.000073   -0.000026    0.000069
   2019.05    0.062004    0.000072    0.286694    0.000049 -37.0479614   0.0000200    0.000289    0.000044   -0.000135    0.000043
   2019.10    0.044023    0.000072    0.314061    0.000049 -37.0650825   0.0000140    0.000297    0.000051   -0.000188    0.000048
   2019.15    0.036889    0.000073    0.338278    0.000049 -37.0841495   0.0000181    0.000279    0.000055   -0.000194    0.000052
   2019.20    0.045497    0.000073    0.363670    0.000049 -37.1008223   0.0000237    0.000242    0.000049   -0.000205    0.000046
   2019.25    0.048972    0.000071    0.385156    0.000049 -37.1207248   0.0000181    0.000163    0.000048   -0.000167    0.000045
   2019.30    0.059483    0.000071    0.403548    0.000049 -37.1397812   0.0000172    0.000089    0.000050   -0.000153    0.000047
   2019.35    0.081079    0.000072    0.416176    0.000049 -37.1552781   0.0000289    0.000072    0.000046   -0.000168    0.000043
   2019.40    0.102164    0.000070    0.427507    0.000049 -37.1677676   0.0000316    0.000058    0.000051   -0.000176    0.000047
   2019.45    0.136087    0.000071    0.429239    0.000050 -37.1738888   0.0007165    0.000012    0.000047   -0.000096    0.000045
   2019.50    0.159548    0.000072    0.419180    0.000050 -37.1739902   0.0000351   -0.000026    0.000042   -0.000225    0.000040
   2019.55    0.184308    0.000072    0.402598    0.000050 -37.1660708   0.0000225   -0.000059    0.000048   -0.000132    0.000047
   2019.60    0.212330    0.000072    0.386579    0.000050 -37.1590469   0.0000140   -0.000052    0.000051   -0.000022    0.000048
   2019.65    0.216530    0.000073    0.361734    0.000050 -37.1544072   0.0000150   -0.000082    0.000051    0.000020    0.000048
   2019.70    0.209698    0.000072    0.332170    0.000049 -37.1537289   0.0000160   -0.000024    0.000047    0.000107    0.000045
   2019.75    0.197374    0.000071    0.310962    0.000049 -37.1520378   0.0000211    0.000035    0.000057    0.000151    0.000053
   2019.80    0.175999    0.000071    0.293241    0.000048 -37.1539097   0.0000150    0.000074    0.000049    0.000172    0.000046
   2019.85    0.161055    0.000072    0.277597    0.000050 -37.1604554   0.0000209    0.000099    0.000051    0.000179    0.000047
   2019.90    0.131998    0.000071    0.270485    0.000049 -37.1680883   0.0000203    0.000055    0.000044    0.000173    0.000042
   2019.95    0.103267    0.000071    0.273059    0.000050 -37.1726460   0.0000200    0.000174    0.000073    0.000099    0.000063
   2020.00    0.077372    0.000071    0.282381    0.000050 -37.1773064   0.0000160    0.000271    0.000069    0.000048    0.000057
   2020.05    0.055514    0.000072    0.297934    0.000050 -37.1829007   0.0000200    0.000171    0.000034    0.000020    0.000031
   2020.10    0.040865    0.000074    0.322053    0.000050 -37.1936289   0.0000234    0.000268    0.000121    0.000016    0.000157
   2020.15    0.027846    0.000073    0.345378    0.000050 -37.2012844   0.0000153    0.000301    0.000062    0.000010    0.000071
   2020.20    0.031988    0.000072    0.376846    0.000050 -37.2155432   0.0000110    0.000278    0.000036   -0.000030    0.000034
   2020.25    0.051144    0.000071    0.401456    0.000049 -37.2265790   0.0000150    0.000237    0.000033   -0.000084    0.000031
   2020.30    0.063475    0.000073    0.423565    0.000050 -37.2391944   0.0000194    0.000178    0.000034   -0.000019    0.000033
   2020.35    0.087327    0.000071    0.442592    0.000050 -37.2472246   0.0000163    0.000181    0.000034   -0.000136    0.000032
   2020.40    0.109565    0.000071    0.444808    0.000050 -37.2546234   0.0000170    0.000118    0.000036   -0.000119    0.000034
   2020.45    0.133053    0.000071    0.440084    0.000050 -37.2521637   0.0000170    0.000216    0.000040   -0.000042    0.000039
   2020.50    0.167888    0.000071    0.430359    0.000050 -37.2387276   0.0000185    0.000162    0.000043   -0.000153    0.000042
   2020.55    0.193775    0.000072    0.409196    0.000050 -37.2193959   0.0000170    0.000146    0.000048   -0.000146    0.000046
   2020.60    0.207889    0.000074    0.389584    0.000051 -37.2036331   0.0000230    0.000133    0.000064   -0.000036    0.000064
   2020.65    0.218092    0.000073    0.367563    0.000051 -37.1910364   0.0000189    0.000159    0.000051   -0.000123    0.000049
   2020.70    0.209766    0.000073    0.346357    0.000051 -37.1782960   0.0000200    0.000111    0.000052   -0.000060    0.000053
   2020.75    0.194035    0.000074    0.324944    0.000051 -37.1734988   0.0000190    0.000079    0.000054    0.000010    0.000054
   2020.80    0.175888    0.000075    0.306306    0.000051 -37.1715402   0.0000210    0.000101    0.000058    0.000067    0.000058
   2020.85    0.151074    0.000076    0.293571    0.000053 -37.1760473   0.0000219    0.000187    0.000064    0.000087    0.000062
   2020.90    0.120680    0.000075    0.287011    0.000054 -37.1783749   0.0000220    0.000121    0.000087    0.000070    0.000076
   2020.95    0.088418    0.000061    0.291239    0.000060 -37.1792517   0.0000168    0.000084    0.000005   -0.000073    0.000004
   2021.00    0.069142    0.000072    0.303424    0.000059 -37.1766908   0.0000648    0.000077    0.001287    0.000196    0.001208
   2021.05    0.052823    0.000057    0.319816    0.000052 -37.1712316   0.0000043    0.000208    0.000048    0.000073    0.000093
   2021.10    0.049856    0.000062    0.346415    0.000054 -37.1684879   0.0000150    0.000211    0.000082    0.000032    0.000079
   2021.15    0.050214    0.000061    0.366258    0.000050 -37.1709840   0.0000130    0.000167    0.000066    0.000003    0.000076
   2021.20    0.061915    0.000061    0.391672    0.000051 -37.1713506   0.0000259    0.000234    0.000049   -0.000006    0.000050
   2021.25    0.081044    0.000060    0.412831    0.000051 -37.1731641   0.0000114    0.000258    0.000056    0.000067    0.000079
   2021.30    0.094935    0.000067    0.427376    0.000050 -37.1791245   0.0000199    0.000209    0.000069   -0.000081    0.000061
   2021.35    0.117869    0.000066    0.442057    0.000050 -37.1825257   0.0000280    0.000220    0.000090   -0.000064    0.000216
   2021.40    0.153233    0.000061    0.445045    0.000052 -37.1843182   0.0000060    0.000214    0.000045   -0.000175    0.000041
   2021.45    0.176515    0.000061    0.434901    0.000048 -37.1800756   0.0000140    0.000237    0.000073   -0.000116    0.000093
   2021.50    0.206706    0.000056    0.418861    0.000054 -37.1664449   0.0000090    0.000226    0.000068   -0.000136    0.000107
   2021.55    0.239246    0.000059    0.398386    0.000051 -37.1500537   0.0000070    0.000198    0.000064   -0.000112    0.000146
   2021.60    0.250092    0.000070    0.371281    0.000051 -37.1383993   0.0000110    0.000251    0.000074   -0.000065    0.000134
   2021.65    0.246328    0.000065    0.339612    0.000045 -37.1238853   0.0000080    0.000246    0.000057   -0.000100    0.000072
   2021.70    0.237948    0.000063    0.308365    0.000050 -37.1129185   0.0000070    0.000182    0.000057   -0.000110    0.000095
   2021.75    0.219972    0.000061    0.280190    0.000052 -37.1063130   0.0000050    0.000237    0.000059   -0.000099    0.000064
   2021.80    0.189524    0.000067    0.260387    0.000052 -37.1048900   0.0000050    0.000205    0.000051   -0.000064    0.000056
   2021.85    0.158029    0.000071    0.248871    0.000052 -37.1064620   0.0000070    0.000236    0.000045   -0.000064    0.000050
   2021.90    0.128005    0.000065    0.248098    0.000053 -37.1072081   0.0000164    0.000184    0.000052   -0.000052    0.000067
   2021.95    0.093293    0.000060    0.258269    0.000059 -37.1076513   0.0000248    0.000253    0.000055   -0.000106    0.000090
   2022.00    0.056801    0.000071    0.276164    0.000057 -37.1098404   0.0000103    0.000170    0.000046   -0.000212    0.000047
   2022.05    0.039201    0.000063    0.302825    0.000053 -37.1101572   0.0000099    0.000167    0.000108   -0.000134    0.000122
   2022.10    0.024074    0.000060    0.332069    0.000050 -37.1065716   0.0000080    0.000178    0.000076   -0.000122    0.000084
   2022.15    0.018194    0.000063    0.363957    0.000049 -37.1030546   0.0000070    0.000170    0.000039   -0.000106    0.000041
   2022.20    0.033488    0.000061    0.397074    0.000051 -37.1013415   0.0000060    0.000219    0.000046   -0.000088    0.000050
   2022.25    0.043442    0.000070    0.428848    0.000049 -37.0989822   0.0000050    0.000225    0.000048   -0.000067    0.000052
   2022.30    0.068305    0.000064    0.461849    0.000055 -37.0978660   0.0000070    0.000324    0.000055   -0.000069    0.000057
   2022.35    0.106063    0.000063    0.480269    0.000052 -37.0964387   0.0000050    0.000284    0.000061   -0.000097    0.000058
   2022.40    0.141550    0.000063    0.487608    0.000054 -37.0973976   0.0000090    0.000333    0.000047   -0.000039    0.000049
   2022.45    0.183379    0.000067    0.479785    0.000056 -37.0867137   0.0000100    0.000323    0.000051   -0.000121    0.000051
   2022.50    0.233064    0.000056    0.459787    0.000053 -37.0687928   0.0000040    0.000332    0.000049   -0.000127    0.000053
   2022.55    0.271532    0.000065    0.428471    0.000054 -37.0502449   0.0000080    0.000303    0.000050   -0.000152    0.000056
   2022.60    0.292091    0.000062    0.390033    0.000051 -37.0334090   0.0000100    0.000283    0.000049   -0.000244    0.000054
   2022.65    0.304672    0.000047    0.345671    0.000038 -37.0177610   0.0000070    0.000298    0.000061   -0.000118    0.000068
   2022.70    0.297680    0.000055    0.298968    0.000047 -37.0095716   0.0000030    0.000336    0.000059   -0.000139    0.000069
   2022.75    0.280110    0.000060    0.258544    0.000052 -37.0045397   0.0000153    0.000281    0.000046   -0.000128    0.000057
   2022.80    0.242210    0.000068    0.222038    0.000051 -37.0059199   0.0000100    0.000331    0.000036   -0.000076    0.000043
   2022.85    0.196510    0.000065    0.198772    0.000055 -37.0134115   0.0000110    0.000305    0.000038   -0.000125    0.000036
   2022.90    0.161693    0.000069    0.191016    0.000053 -37.0192042   0.0000100    0.000245    0.000034   -0.000099    0.000033
   2022.95    0.112222    0.000071    0.190140    0.000057 -37.0186910   0.0000089    0.000269    0.000038   -0.000135    0.000035
   2023.00    0.066290    0.000072    0.200626    0.000052 -37.0180898   0.0000139    0.000221    0.000030   -0.000126    0.000028
   2023.05    0.018815    0.000074    0.222414    0.000065 -37.0171714   0.0000150    0.000244    0.000028   -0.000137    0.000027
   2023.10   -0.010924    0.000074    0.257741    0.000066 -37.0125663   0.0000100    0.000297    0.000042   -0.000152    0.000033
   2023.15   -0.041047    0.000074    0.302177    0.000073 -37.0132347   0.0000190    0.000262    0.000013   -0.000056    0.000016
   2023.20   -0.040549    0.000070    0.356919    0.000067 -37.0198881   0.0000240    0.000275    0.000888   -0.000060    0.000451
   2023.25   -0.017413    0.000058    0.407570    0.000050 -37.0255804   0.0000170    0.000286    0.000006   -0.000012    0.000017
   2023.30    0.006973    0.000060    0.452363    0.000056 -37.0320506   0.0000149    0.000318    0.000081   -0.000036    0.000067
   2023.35    0.040898    0.000057    0.482545    0.000055 -37.0382292   0.0000124    0.000381    0.000220   -0.000169    0.000056
   2023.40    0.085072    0.000067    0.503179    0.000062 -37.0461372   0.0000197    0.000390    0.000423   -0.000070    0.000098
   2023.45    0.131356    0.000067    0.512847    0.000067 -37.0434283   0.0000300    0.000373    0.000205   -0.000188    0.000089
   2023.50    0.187126    0.000056    0.507931    0.000052 -37.0351807   0.0000529    0.000364    0.000103   -0.000185    0.000097
   2023.55    0.234813    0.000055    0.491161    0.000050 -37.0220246   0.0000119    0.000388    0.000043   -0.000167    0.000037
   2023.60    0.272792    0.000057    0.462456    0.000055 -37.0122597   0.0000180    0.000326    0.000065   -0.000140    0.000043
   2023.65    0.296329    0.000062    0.424633    0.000059 -37.0008765   0.0000310    0.000377    0.000173   -0.000139    0.000128
   2023.70    0.308632    0.000060    0.382088    0.000057 -36.9922346   0.0000169    0.000370    0.000043   -0.000115    0.000059
   2023.75    0.300801    0.000060    0.332601    0.000050 -36.9868037   0.0000225    0.000248    0.000063   -0.000078    0.000052
   2023.80    0.285943    0.000063    0.290974    0.000050 -36.9865862   0.0000342    0.000247    0.000040   -0.000040    0.000035
   2023.85    0.267265    0.000057    0.258378    0.000045 -36.9880529   0.0000150    0.000302    0.000070   -0.000083    0.000058
